Instance,Terminal,Layer,X location,Y location,Voltage
_643_,VPWR,li1,28.2900,57.1200,1.799973
_642_,VPWR,li1,25.0700,51.6800,1.799973
_641_,VPWR,li1,29.6700,46.2400,1.799972
_640_,VPWR,li1,38.8700,51.6800,1.799954
_639_,VPWR,li1,38.8700,46.2400,1.799963
_638_,VPWR,li1,43.9300,46.2400,1.799958
_637_,VPWR,li1,38.1800,46.2400,1.799963
_636_,VPWR,li1,24.1500,57.1200,1.799978
_635_,VPWR,li1,20.4700,57.1200,1.799982
_634_,VPWR,li1,16.7900,57.1200,1.799981
_633_,VPWR,li1,23.6900,57.1200,1.799978
_632_,VPWR,li1,25.0700,51.6800,1.799973
_631_,VPWR,li1,10.8100,46.2400,1.799979
_630_,VPWR,li1,10.8100,51.6800,1.799979
_629_,VPWR,li1,8.5100,40.8000,1.799978
_628_,VPWR,li1,26.4500,46.2400,1.799976
_627_,VPWR,li1,21.1600,51.6800,1.799980
_626_,VPWR,li1,33.1200,46.2400,1.799970
_625_,VPWR,li1,10.3500,57.1200,1.799979
_624_,VPWR,li1,16.7900,62.5600,1.799984
_623_,VPWR,li1,24.1500,46.2400,1.799978
_622_,VPWR,li1,17.7100,46.2400,1.799981
_621_,VPWR,li1,32.4300,51.6800,1.799964
_620_,VPWR,li1,20.0100,40.8000,1.799981
_619_,VPWR,li1,21.8500,35.3600,1.799979
_618_,VPWR,li1,22.5400,40.8000,1.799979
_617_,VPWR,li1,25.9900,40.8000,1.799974
_616_,VPWR,li1,26.9100,46.2400,1.799976
_615_,VPWR,li1,9.8900,51.6800,1.799978
_614_,VPWR,li1,14.4900,46.2400,1.799980
_613_,VPWR,li1,11.9600,40.8000,1.799979
_612_,VPWR,li1,31.0500,40.8000,1.799968
_611_,VPWR,li1,25.0700,35.3600,1.799975
_610_,VPWR,li1,28.2900,40.8000,1.799972
_609_,VPWR,li1,30.1300,46.2400,1.799972
_608_,VPWR,li1,29.6700,29.9200,1.799965
_607_,VPWR,li1,24.1500,40.8000,1.799979
_606_,VPWR,li1,33.3500,29.9200,1.799960
_605_,VPWR,li1,28.2900,40.8000,1.799972
_604_,VPWR,li1,41.1700,29.9200,1.799951
_603_,VPWR,li1,40.7100,24.4800,1.799954
_602_,VPWR,li1,30.1300,29.9200,1.799965
_601_,VPWR,li1,33.3500,29.9200,1.799960
_600_,VPWR,li1,41.4000,29.9200,1.799951
_599_,VPWR,li1,26.2200,24.4800,1.799973
_598_,VPWR,li1,14.0300,40.8000,1.799979
_597_,VPWR,li1,15.4100,40.8000,1.799979
_596_,VPWR,li1,25.0700,29.9200,1.799972
_595_,VPWR,li1,27.8300,35.3600,1.799971
_594_,VPWR,li1,31.2800,35.3600,1.799967
_593_,VPWR,li1,22.7700,35.3600,1.799979
_592_,VPWR,li1,22.3100,29.9200,1.799976
_591_,VPWR,li1,25.5300,29.9200,1.799972
_590_,VPWR,li1,21.6200,29.9200,1.799979
_589_,VPWR,li1,16.7900,24.4800,1.799981
_588_,VPWR,li1,19.0900,19.0400,1.799977
_587_,VPWR,li1,11.7300,24.4800,1.799980
_586_,VPWR,li1,10.1200,24.4800,1.799980
_585_,VPWR,li1,34.7300,24.4800,1.799962
_584_,VPWR,li1,32.8900,35.3600,1.799964
_583_,VPWR,li1,36.1100,29.9200,1.799957
_582_,VPWR,li1,10.1200,35.3600,1.799976
_581_,VPWR,li1,14.7200,35.3600,1.799977
_580_,VPWR,li1,15.8700,19.0400,1.799976
_579_,VPWR,li1,15.4100,35.3600,1.799977
_578_,VPWR,li1,16.5600,24.4800,1.799981
_577_,VPWR,li1,20.4700,24.4800,1.799982
_576_,VPWR,li1,11.7300,13.6000,1.799971
_575_,VPWR,li1,18.4000,29.9200,1.799977
_574_,VPWR,li1,21.1600,24.4800,1.799982
_573_,VPWR,li1,30.5900,24.4800,1.799966
_572_,VPWR,li1,27.8300,19.0400,1.799965
_571_,VPWR,li1,10.3500,29.9200,1.799974
_570_,VPWR,li1,13.5700,24.4800,1.799980
_569_,VPWR,li1,8.5100,13.6000,1.799970
_568_,VPWR,li1,14.9500,19.0400,1.799976
_567_,VPWR,li1,28.2900,35.3600,1.799971
_566_,VPWR,li1,13.5700,13.6000,1.799971
_565_,VPWR,li1,18.4000,13.6000,1.799972
_564_,VPWR,li1,16.7900,13.6000,1.799972
_563_,VPWR,li1,36.1100,29.9200,1.799957
_562_,VPWR,li1,21.1600,19.0400,1.799978
_561_,VPWR,li1,23.6900,19.0400,1.799973
_560_,VPWR,li1,9.8900,19.0400,1.799975
_559_,VPWR,li1,8.5100,24.4800,1.799980
_558_,VPWR,li1,33.8100,24.4800,1.799962
_557_,VPWR,li1,26.9100,13.6000,1.799962
_556_,VPWR,li1,24.1500,24.4800,1.799976
_555_,VPWR,li1,28.2900,19.0400,1.799965
_554_,VPWR,li1,27.3700,24.4800,1.799973
_553_,VPWR,li1,41.6300,19.0400,1.799944
_552_,VPWR,li1,44.3900,24.4800,1.799949
_551_,VPWR,li1,44.1600,29.9200,1.799947
_550_,VPWR,li1,46.2300,19.0400,1.799938
_549_,VPWR,li1,37.4900,24.4800,1.799957
_548_,VPWR,li1,30.1300,24.4800,1.799969
_547_,VPWR,li1,46.2300,29.9200,1.799945
_546_,VPWR,li1,42.0900,24.4800,1.799952
_545_,VPWR,li1,46.2300,19.0400,1.799938
_544_,VPWR,li1,54.2800,19.0400,1.799931
_543_,VPWR,li1,50.8300,19.0400,1.799933
_542_,VPWR,li1,27.8300,29.9200,1.799968
_541_,VPWR,li1,24.6100,13.6000,1.799970
_540_,VPWR,li1,20.0100,13.6000,1.799973
_539_,VPWR,li1,38.4100,19.0400,1.799948
_538_,VPWR,li1,38.4100,13.6000,1.799940
_537_,VPWR,li1,31.0500,19.0400,1.799960
_536_,VPWR,li1,39.3300,19.0400,1.799948
_535_,VPWR,li1,50.8300,19.0400,1.799933
_534_,VPWR,li1,58.6500,19.0400,1.799926
_533_,VPWR,li1,61.1800,19.0400,1.799924
_532_,VPWR,li1,36.1100,13.6000,1.799947
_531_,VPWR,li1,30.1300,13.6000,1.799957
_530_,VPWR,li1,55.4300,19.0400,1.799928
_529_,VPWR,li1,60.0300,13.6000,1.799912
_528_,VPWR,li1,59.1100,13.6000,1.799912
_527_,VPWR,li1,63.7100,13.6000,1.799908
_526_,VPWR,li1,57.5000,19.0400,1.799926
_525_,VPWR,li1,61.8700,19.0400,1.799922
_524_,VPWR,li1,48.3000,24.4800,1.799945
_523_,VPWR,li1,49.9100,24.4800,1.799945
_522_,VPWR,li1,60.9500,24.4800,1.799933
_521_,VPWR,li1,65.0900,24.4800,1.799929
_520_,VPWR,li1,49.4500,13.6000,1.799925
_519_,VPWR,li1,47.1500,24.4800,1.799947
_518_,VPWR,li1,45.7700,24.4800,1.799947
_517_,VPWR,li1,71.9900,19.0400,1.799914
_516_,VPWR,li1,68.3100,19.0400,1.799918
_515_,VPWR,li1,69.0000,24.4800,1.799926
_514_,VPWR,li1,68.3100,24.4800,1.799926
_513_,VPWR,li1,65.3200,24.4800,1.799929
_512_,VPWR,li1,49.9100,29.9200,1.799942
_511_,VPWR,li1,62.7900,29.9200,1.799932
_510_,VPWR,li1,65.5500,29.9200,1.799931
_509_,VPWR,li1,66.9300,19.0400,1.799918
_508_,VPWR,li1,81.6500,13.6000,1.799897
_507_,VPWR,li1,56.8100,29.9200,1.799936
_506_,VPWR,li1,56.3500,35.3600,1.799936
_505_,VPWR,li1,53.5900,29.9200,1.799939
_504_,VPWR,li1,53.1300,24.4800,1.799940
_503_,VPWR,li1,52.2100,29.9200,1.799939
_502_,VPWR,li1,49.4500,35.3600,1.799943
_501_,VPWR,li1,52.2100,35.3600,1.799940
_500_,VPWR,li1,46.4600,35.3600,1.799946
_499_,VPWR,li1,70.1500,29.9200,1.799928
_498_,VPWR,li1,65.0900,19.0400,1.799920
_497_,VPWR,li1,73.3700,29.9200,1.799927
_496_,VPWR,li1,62.5600,35.3600,1.799932
_495_,VPWR,li1,59.5700,29.9200,1.799935
_494_,VPWR,li1,63.4800,35.3600,1.799930
_493_,VPWR,li1,62.3300,29.9200,1.799932
_492_,VPWR,li1,66.0100,35.3600,1.799928
_491_,VPWR,li1,60.4900,24.4800,1.799933
_490_,VPWR,li1,55.8900,24.4800,1.799937
_489_,VPWR,li1,68.3100,40.8000,1.799932
_488_,VPWR,li1,73.3700,40.8000,1.799929
_487_,VPWR,li1,60.9500,35.3600,1.799932
_486_,VPWR,li1,74.2900,35.3600,1.799922
_485_,VPWR,li1,74.0600,35.3600,1.799922
_484_,VPWR,li1,75.9000,29.9200,1.799926
_483_,VPWR,li1,80.9600,24.4800,1.799919
_482_,VPWR,li1,75.6700,24.4800,1.799921
_481_,VPWR,li1,81.1900,19.0400,1.799911
_480_,VPWR,li1,80.0400,29.9200,1.799924
_479_,VPWR,li1,69.6900,35.3600,1.799925
_478_,VPWR,li1,68.7700,35.3600,1.799925
_477_,VPWR,li1,65.5500,40.8000,1.799934
_476_,VPWR,li1,91.3100,19.0400,1.799909
_475_,VPWR,li1,86.7100,29.9200,1.799922
_474_,VPWR,li1,59.5700,35.3600,1.799934
_473_,VPWR,li1,88.0900,29.9200,1.799922
_472_,VPWR,li1,80.2700,19.0400,1.799911
_471_,VPWR,li1,80.0400,24.4800,1.799919
_470_,VPWR,li1,59.5700,29.9200,1.799935
_469_,VPWR,li1,68.3100,29.9200,1.799930
_468_,VPWR,li1,58.6500,35.3600,1.799934
_467_,VPWR,li1,72.4500,24.4800,1.799924
_466_,VPWR,li1,89.0100,35.3600,1.799916
_465_,VPWR,li1,63.2500,40.8000,1.799936
_464_,VPWR,li1,84.4100,13.6000,1.799896
_463_,VPWR,li1,54.5100,24.4800,1.799940
_462_,VPWR,li1,76.5900,13.6000,1.799899
_461_,VPWR,li1,73.8300,24.4800,1.799922
_460_,VPWR,li1,76.5900,19.0400,1.799912
_459_,VPWR,li1,78.8900,13.6000,1.799898
_458_,VPWR,li1,66.9300,29.9200,1.799930
_457_,VPWR,li1,57.7300,24.4800,1.799935
_456_,VPWR,li1,74.2900,13.6000,1.799900
_455_,VPWR,li1,60.9500,40.8000,1.799938
_454_,VPWR,li1,90.1600,19.0400,1.799909
_453_,VPWR,li1,87.6300,19.0400,1.799910
_452_,VPWR,li1,51.2900,24.4800,1.799941
_451_,VPWR,li1,76.1300,46.2400,1.799940
_450_,VPWR,li1,72.2200,46.2400,1.799941
_449_,VPWR,li1,71.9900,46.2400,1.799941
_448_,VPWR,li1,72.6800,51.6800,1.799924
_447_,VPWR,li1,68.7700,40.8000,1.799932
_446_,VPWR,li1,68.0800,46.2400,1.799942
_445_,VPWR,li1,66.4700,35.3600,1.799928
_444_,VPWR,li1,69.6900,51.6800,1.799927
_443_,VPWR,li1,77.9700,57.1200,1.799936
_442_,VPWR,li1,68.3100,46.2400,1.799942
_441_,VPWR,li1,75.9000,46.2400,1.799940
_440_,VPWR,li1,62.7900,40.8000,1.799936
_439_,VPWR,li1,89.0100,13.6000,1.799896
_438_,VPWR,li1,89.9300,13.6000,1.799896
_437_,VPWR,li1,58.6500,40.8000,1.799940
_436_,VPWR,li1,88.0900,46.2400,1.799938
_435_,VPWR,li1,88.0900,62.5600,1.799947
_434_,VPWR,li1,42.5500,46.2400,1.799961
_433_,VPWR,li1,8.0500,46.2400,1.799979
_432_,VPWR,li1,45.3100,13.6000,1.799930
_431_,VPWR,li1,43.4700,19.0400,1.799942
_430_,VPWR,li1,64.6300,29.9200,1.799931
_429_,VPWR,li1,83.9500,19.0400,1.799910
